"Unique_key";"Denomination"
"OC8897";10000000
"OC8898";10000000
"OC8899";10000000
"OC8900";10000000
"OC8901";10000000
"OC8902";10000000
"OC8903";10000000
"OC8904";10000000
"OC8905";10000000
"OC8906";10000000
"OC8907";10000000
"OC8908";10000000
"OC8909";10000000
"OC8910";10000000
"OC8911";10000000
"OC8912";10000000
"OC8913";10000000
"OC8914";10000000
"OC8915";10000000
"OC8916";10000000
"OC8917";10000000
"OC8918";10000000
"OC8919";10000000
"OC8920";10000000
"OC8921";10000000
"OC8922";10000000
"OC8923";10000000
"OC8924";10000000
"OC8925";10000000
"OC8926";10000000
"OC8927";10000000
"OC8928";10000000
"OC8929";10000000
"OC8930";10000000
"OC8931";10000000
"OC8932";10000000
"OC8933";10000000
"OC8934";10000000
"OC8935";10000000
"OC8936";10000000
"OC8937";10000000
"OC8938";10000000
"OC8939";10000000
"OC8940";10000000
"OC8941";10000000
"OC8942";10000000
"OC8943";10000000
"OC8944";10000000
"OC8945";10000000
"OC8946";10000000
"OC8947";10000000
"OC8948";10000000
"OC8949";10000000
"OC8950";10000000
"OC8951";10000000
"OC8952";10000000
"OC8953";10000000
"OC8954";10000000
"OC8955";10000000
"OC8956";10000000
"OC8957";10000000
"OC8958";10000000
"OC8959";10000000
"OC8960";10000000
"OC8961";10000000
"OC8962";10000000
"OC8963";10000000
"OC8964";10000000
"OC8965";10000000
"OC8966";10000000
"OC8967";10000000
"OC8968";10000000
"OC8969";10000000
"OC8970";10000000
"OC8971";10000000
"OC8972";10000000
"OC8973";10000000
"OC8974";10000000
"OC8975";10000000
"OC8976";10000000
"OC8977";10000000
"OC8978";10000000
"OC8979";10000000
"OC8980";10000000
"OC8981";10000000
"OC8982";10000000
"OC8983";10000000
"OC8984";10000000
"OC8985";10000000
"OC8986";10000000
"OC8987";10000000
"OC8988";10000000
"OC8989";10000000
"OC8990";10000000
"OC8991";10000000
"OC8992";10000000
"OC8993";10000000
"OC8994";10000000
"OC8995";10000000
"OC8996";10000000
"OC8997";10000000
"OC8998";10000000
"OC8999";10000000
"OC9000";10000000
"OC9001";10000000
"OC9002";10000000
"OC9003";10000000
"OC9004";10000000
"OC9005";10000000
"OC9006";10000000
"OC9007";10000000
"OC9008";10000000
"OC9009";10000000
"OC901";10000000
"OC9010";10000000
"OC9011";10000000
"OC9012";10000000
"OC9013";10000000
"OC9014";10000000
"OC9015";10000000
"OC9016";10000000
"OC9017";10000000
"OC9018";10000000
"OC9019";10000000
"OC9020";10000000
"OC9021";10000000
"OC9022";10000000
"OC9023";10000000
"OC9024";10000000
"OC9025";10000000
"OC9026";10000000
"OC9027";10000000
"OC9028";10000000
"OC9029";10000000
"OC9030";10000000
"OC9031";10000000
"OC9032";10000000
"OC9033";10000000
"OC9034";10000000
"OC9035";10000000
"OC9036";10000000
"OC9037";10000000
"OC9038";10000000
"OC9039";10000000
"OC9040";10000000
"OC9041";10000000
"OC9042";10000000
"OC9043";10000000
"OC9044";10000000
"OC9045";10000000
"OC9046";10000000
"OC9047";10000000
"OC9048";10000000
"OC9049";10000000
"OC9050";10000000
"OC9051";10000000
"OC9052";10000000
"OC9053";10000000
"OC9054";10000000
"OC9055";10000000
"OC9056";10000000
"OC9057";10000000
"OC9058";10000000
"OC9059";10000000
"OC9060";10000000
"OC9061";10000000
"OC9062";10000000
"OC9063";10000000
"OC9064";10000000
"OC9065";10000000
"OC9066";10000000
"OC9067";10000000
"OC9068";10000000
"OC9069";10000000
"OC9070";10000000
"OC9071";10000000
"OC9072";10000000
"OC9073";10000000
"OC9074";10000000
"OC9075";10000000
"OC9076";10000000
"OC9077";10000000
"OC9078";10000000
"OC9079";10000000
"OC9080";10000000
"OC9081";10000000
"OC9082";10000000
"OC9083";10000000
"OC9084";10000000
"OC9085";10000000
"OC9086";10000000
"OC9087";10000000
"OC9088";10000000
"OC9089";10000000
"OC9090";10000000
"OC9091";10000000
"OC9092";10000000
"OC9093";10000000
"OC9094";10000000
"OC9095";10000000
"OC9096";10000000
"OC9097";10000000
"OC9098";10000000
"OC9099";10000000
"OC9100";10000000
"OC9101";10000000
"OC9102";10000000
"OC9103";10000000
"OC9104";10000000
"OC9105";10000000
"OC9106";10000000
"OC9107";10000000
"OC9108";10000000
"OC9109";10000000
"OC9110";10000000
"OC9111";10000000
"OC9112";10000000
"OC9113";10000000
"OC9114";10000000
"OC9115";10000000
"OC9116";10000000
"OC9117";10000000
"OC9118";10000000
"OC9119";10000000
"OC9120";10000000
"OC9121";10000000
"OC9122";10000000
"OC9123";10000000
"OC9124";10000000
"OC9125";10000000
"OC9126";10000000
"OC9127";10000000
"OC9128";10000000
"OC9129";10000000
"OC9130";10000000
"OC9131";10000000
"OC9132";10000000
"OC9133";10000000
"OC9134";10000000
"OC9135";10000000
"OC9136";10000000
"OC9137";10000000
"OC9138";10000000
"OC9139";10000000
"OC9140";10000000
"OC9141";10000000
"OC9142";10000000
"OC9143";10000000
"OC9144";10000000
"OC9145";10000000
"OC9146";10000000
"OC9147";10000000
"OC9148";10000000
"OC9149";10000000
"OC9150";10000000
"OC9151";10000000
"OC9152";10000000
"OC9153";10000000
"OC9154";10000000
"OC9155";10000000
"OC9156";10000000
"OC9157";10000000
"OC9158";10000000
"OC9159";10000000
"OC9160";10000000
"OC9161";10000000
"OC9162";10000000
"OC9163";10000000
"OC9164";10000000
"OC9165";10000000
"OC9166";10000000
"OC9167";10000000
"OC9168";10000000
"OC9169";10000000
"OC9170";10000000
"OC9171";10000000
"OC9172";10000000
"OC9173";10000000
"OC9174";10000000
"OC9175";10000000
"OC9176";10000000
"OC9177";10000000
"OC9178";10000000
"OC9179";10000000
"OC9180";10000000
"OC9181";10000000
"OC9182";10000000
"OC9183";10000000
"OC9184";10000000
"OC9185";10000000
"OC9186";10000000
"OC9187";10000000
"OC9188";10000000
"OC9189";10000000
"OC9190";10000000
"OC9191";10000000
"OC9192";10000000
"OC9193";10000000
"OC9194";10000000
"OC9195";10000000
"OC9196";10000000
"OC9197";10000000
"OC9198";10000000
"OC9199";10000000
"OC9200";10000000
"OC9201";10000000
"OC9202";10000000
"OC9203";10000000
"OC9204";10000000
"OC9205";10000000
"OC9206";10000000
"OC9207";10000000
"OC9208";10000000
"OC9209";10000000
"OC9210";10000000
"OC9211";10000000
"OC9212";10000000
"OC9213";10000000
"OC9214";10000000
"OC9215";10000000
"OC9216";10000000
"OC9217";10000000
"OC9218";10000000
"OC9219";10000000
"OC9220";10000000
"OC9221";10000000
"OC9222";10000000
"OC9223";10000000
"OC9224";10000000
"OC9225";10000000
"OC9226";10000000
"OC9227";10000000
"OC9228";10000000
"OC9229";10000000
"OC9230";10000000
"OC9231";10000000
"OC9232";10000000
"OC9233";10000000
"OC9234";10000000
"OC9235";10000000
"OC9236";10000000
"OC9237";10000000
"OC9238";10000000
"OC9239";10000000
"OC9240";10000000
"OC9241";10000000
"OC9242";10000000
"OC9243";10000000
"OC9244";10000000
"OC9245";10000000
"OC9246";10000000
"OC9247";10000000
"OC9248";10000000
"OC9249";10000000
"OC9250";10000000
"OC9251";10000000
"OC9252";10000000
"OC9253";10000000
"OC9254";10000000
"OC9255";10000000
"OC9256";10000000
"OC9257";10000000
"OC9258";10000000
"OC9259";10000000
"OC9260";10000000
"OC9261";10000000
"OC9262";10000000
"OC9263";10000000
"OC9264";10000000
"OC9265";10000000
"OC9266";10000000
"OC9267";10000000
"OC9268";10000000
"OC9269";10000000
"OC9270";10000000
"OC9271";10000000
"OC9272";10000000
"OC9273";10000000
"OC9274";10000000
"OC9275";10000000
"OC9276";10000000
"OC9277";10000000
"OC9278";10000000
"OC9279";10000000
"OC9280";10000000
"OC9281";10000000
"OC9282";10000000
"OC9283";10000000
"OC9284";10000000
"OC9285";10000000
"OC9286";10000000
"OC9287";10000000
"OC9288";10000000
"OC9289";10000000
"OC9290";10000000
"OC9291";10000000
"OC9292";10000000
"OC9293";10000000
"OC9294";10000000
"OC9295";10000000
"OC9296";10000000
"OC9297";10000000
"OC9298";10000000
"OC9299";10000000
"OC9300";10000000
"OC9301";10000000
"OC9302";10000000
"OC9303";10000000
"OC9304";10000000
"OC9305";10000000
"OC9306";10000000
"OC9307";10000000
"OC9308";10000000
"OC9309";10000000
"OC9310";10000000
"OC9311";10000000
"OC9312";10000000
"OC9313";10000000
"OC9314";10000000
"OC9315";10000000
"OC9316";10000000
"OC9317";10000000
"OC9318";10000000
"OC9319";10000000
"OC9320";10000000
"OC9321";10000000
"OC9322";10000000
"OC9323";10000000
"OC9324";10000000
"OC9325";10000000
"OC9326";10000000
"OC9327";10000000
"OC9328";10000000
"OC9329";10000000
"OC9330";10000000
"OC9331";10000000
"OC9332";10000000
"OC9333";10000000
"OC9334";10000000
"OC9335";10000000
"OC9336";10000000
"OC9337";10000000
"OC9338";10000000
"OC9339";10000000
"OC9340";10000000
"OC9341";10000000
"OC9342";10000000
"OC9343";10000000
"OC9344";10000000
"OC9345";10000000
"OC9346";10000000
"OC9347";10000000
"OC9348";10000000
"OC9349";10000000
"OC9350";10000000
"OC9351";10000000
"OC9352";10000000
"OC9353";10000000
"OC9354";10000000
"OC9355";10000000
"OC9356";10000000
"OC9357";10000000
"OC9358";10000000
"OC9359";10000000
"OC9360";10000000
"OC9361";10000000
"OC9362";10000000
"OC9363";10000000
"OC9364";10000000
"OC9365";10000000
"OC9366";10000000
"OC9367";10000000
"OC9368";10000000
"OC9369";10000000
"OC9370";10000000
"OC9371";10000000
"OC9372";10000000
"OC9373";10000000
"OC9374";10000000
"OC9375";10000000
"OC9376";10000000
"OC9377";10000000
"OC9378";10000000
"OC9379";10000000
"OC9380";10000000
"OC9381";10000000
"OC9382";10000000
"OC9383";10000000
"OC9384";10000000
"OC9385";10000000
"OC9386";10000000
"OC9387";10000000
"OC9388";10000000
"OC9389";10000000
"OC9390";10000000
"OC9391";10000000
"OC9392";10000000
"OC9393";10000000
"OC9394";10000000
"OC9395";10000000
"OC9396";10000000
"OC9397";10000000
"OC9398";10000000
"OC9399";10000000
"OC9400";10000000
"OC9401";10000000
"OC9402";10000000
"OC9403";10000000
"OC9404";10000000
"OC9405";10000000
"OC9406";10000000
"OC9407";10000000
"OC9408";10000000
"OC9409";10000000
"OC9410";10000000
"OC9411";10000000
"OC9412";10000000
"OC9413";10000000
"OC9414";10000000
"OC9415";10000000
"OC9416";10000000
"OC9417";10000000
"OC9418";10000000
"OC9419";10000000
"OC9420";10000000
"OC9421";10000000
"OC9422";10000000
"OC9423";10000000
"OC9424";10000000
"OC9425";10000000
"OC9426";10000000
"OC9427";10000000
"OC9428";10000000
"OC9429";10000000
"OC9430";10000000
"OC9431";10000000
"OC9432";10000000
"OC9433";10000000
"OC9434";10000000
"OC9435";10000000
"OC9436";10000000
"OC9437";10000000
"OC9438";10000000
"OC9439";10000000
"OC9440";10000000
"OC9441";10000000
"OC9442";10000000
"OC9443";10000000
"OC9444";10000000
"OC9445";10000000
"OC9446";10000000
"OC9447";10000000
"OC9448";10000000
"OC9449";10000000
"OC9450";10000000
"OC9451";10000000
"OC9452";10000000
"OC9453";10000000
"OC9454";10000000
"OC9455";10000000
"OC9456";10000000
"OC9457";10000000
"OC9458";10000000
"OC9459";10000000
"OC9460";10000000
"OC9461";10000000
"OC9462";10000000
"OC9463";10000000
"OC9464";10000000
"OC9465";10000000
"OC9466";10000000
"OC9467";10000000
"OC9468";10000000
"OC9469";10000000
"OC9470";10000000
"OC9471";10000000
"OC9472";10000000
"OC9473";10000000
"OC9474";10000000
"OC9475";10000000
"OC9476";10000000
"OC9477";10000000
"OC9478";10000000
"OC9479";10000000
"OC9480";10000000
"OC9481";10000000
"OC9482";10000000
"OC9483";10000000
"OC9484";10000000
"OC9485";10000000
"OC9486";10000000
"OC9487";10000000
"OC9488";10000000
"OC9489";10000000
"OC9490";10000000
"OC9491";10000000
"OC9492";10000000
"OC9493";10000000
"OC9494";10000000
"OC9495";10000000
"OC9496";10000000
"OC9497";10000000
"OC9498";10000000
"OC9499";10000000
"OC9500";10000000
"OC9501";10000000
"OC9502";10000000
"OC9503";10000000
"OC9504";10000000
"OC9505";10000000
"OC9506";10000000
"OC9507";10000000
"OC9508";10000000
"OC9509";10000000
"OC9510";10000000
"OC9511";10000000
"OC9512";10000000
"OC9513";10000000
"OC9514";10000000
"OC9515";10000000
"OC9516";10000000
"OC9517";10000000
"OC9518";10000000
"OC9519";10000000
"OC9520";10000000
"OC9521";10000000
"OC9522";10000000
"OC9523";10000000
"OC9524";10000000
"OC9525";10000000
"OC9526";10000000
"OC9527";10000000
"OC9528";10000000
"OC9529";10000000
"OC9530";10000000
"OC9531";10000000
"OC9532";10000000
"OC9533";10000000
"OC9534";10000000
"OC9535";10000000
"OC9536";10000000
"OC9537";10000000
"OC9538";10000000
"OC9539";10000000
"OC9540";10000000
"OC9541";10000000
"OC9542";10000000
"OC9543";10000000
"OC9544";10000000
"OC9545";10000000
"OC9546";10000000
"OC9547";10000000
"OC9548";10000000
"OC9549";10000000
"OC9550";10000000
"OC9551";10000000
"OC9552";10000000
"OC9553";10000000
"OC9554";10000000
"OC9555";10000000
"OC9556";10000000
"OC9557";10000000
"OC9558";10000000
"OC9559";10000000
"OC9560";10000000
"OC9561";10000000
"OC9562";10000000
"OC9563";10000000
"OC9564";10000000
"OC9565";10000000
"OC9566";10000000
"OC9567";10000000
"OC9568";10000000
"OC9569";10000000
"OC9570";10000000
"OC9571";10000000
"OC9572";10000000
"OC9573";10000000
"OC9574";10000000
"OC9575";10000000
"OC9576";10000000
"OC9577";10000000
"OC9578";10000000
"OC9579";10000000
"OC9580";10000000
"OC9581";10000000
"OC9582";10000000
"OC9583";10000000
"OC9584";10000000
"OC9585";10000000
"OC9586";10000000
"OC9587";10000000
"OC9588";10000000
"OC9589";10000000
"OC9590";10000000
"OC9591";10000000
"OC9592";10000000
"OC9593";10000000
"OC9594";10000000
"OC9595";10000000
"OC9596";10000000
"OC9597";10000000
"OC9598";10000000
"OC9599";10000000
"OC9600";10000000
"OC9601";10000000
"OC9602";10000000
"OC9603";10000000
"OC9604";10000000
"OC9605";10000000
"OC9606";10000000
"OC9607";10000000
"OC9608";10000000
"OC9609";10000000
"OC9610";10000000
"OC9611";10000000
"OC9612";10000000
"OC9613";10000000
"OC9614";10000000
"OC9615";10000000
"OC9616";10000000
"OC9617";10000000
"OC9618";10000000
"OC9619";10000000
"OC9620";10000000
"OC9621";10000000
"OC9622";10000000
"OC9623";10000000
"OC9624";10000000
"OC9625";10000000
"OC9626";10000000
"OC9627";10000000
"OC9628";10000000
"OC9629";10000000
"OC9630";10000000
"OC9631";10000000
"OC9632";10000000
"OC9633";10000000
"OC9634";10000000
"OC9635";10000000
"OC9636";10000000
"OC9637";10000000
"OC9638";10000000
"OC9639";10000000
"OC9640";10000000
"OC9641";10000000
"OC9642";10000000
"OC9643";10000000
"OC9644";10000000
"OC9645";10000000
"OC9646";10000000
"OC9647";10000000
"OC9648";10000000
"OC9649";10000000
"OC9650";10000000
"OC9651";10000000
"OC9652";10000000
"OC9653";10000000
"OC9654";10000000
"OC9655";10000000
"OC9656";10000000
"OC9657";10000000
"OC9658";10000000
"OC9659";10000000
"OC9660";10000000
"OC9661";10000000
"OC9662";10000000
"OC9663";10000000
"OC9664";10000000
"OC9665";10000000
"OC9666";10000000
"OC9667";10000000
"OC9668";10000000
"OC9669";10000000
"OC9670";10000000
"OC9671";10000000
"OC9672";10000000
"OC9673";10000000
"OC9674";10000000
"OC9675";10000000
"OC9676";10000000
"OC9677";10000000
"OC9678";10000000
"OC9679";10000000
"OC9680";10000000
"OC9681";10000000
"OC9682";10000000
"OC9683";10000000
"OC9684";10000000
"OC9685";10000000
"OC9686";10000000
"OC9687";10000000
"OC9688";10000000
"OC9689";10000000
"OC9690";10000000
"OC9691";10000000
"OC9692";10000000
"OC9693";10000000
"OC9694";10000000
"OC9695";10000000
"OC9696";10000000
"OC9697";10000000
"OC9698";10000000
"OC9699";10000000
"OC9700";10000000
"OC9701";10000000
"OC9702";10000000
"OC9703";10000000
"OC9704";10000000
"OC9705";10000000
"OC9706";10000000
"OC9707";10000000
"OC9708";10000000
"OC9709";10000000
"OC9710";10000000
"OC9711";10000000
"OC9712";10000000
"OC9713";10000000
"OC9714";10000000
"OC9715";10000000
"OC9716";10000000
"OC9717";10000000
"OC9718";10000000
"OC9719";10000000
"OC9720";10000000
"OC9721";10000000
"OC9722";10000000
"OC9723";10000000
"OC9724";10000000
"OC9725";10000000
"OC9726";10000000
"OC9727";10000000
"OC9728";10000000
"OC9729";10000000
"OC9730";10000000
"OC9731";10000000
"OC9732";10000000
"OC9733";10000000
"OC9734";10000000
"OC9735";10000000
"OC9736";10000000
"OC9737";10000000
"OC9738";10000000
"OC9739";10000000
"OC9740";10000000
"OC9741";10000000
"OC9742";10000000
"OC9743";10000000
"OC9744";10000000
"OC9745";10000000
"OC9746";10000000
"OC9747";10000000
"OC9748";10000000
"OC9749";10000000
"OC9750";10000000
"OC9751";10000000
"OC9752";10000000
"OC9753";10000000
"OC9754";10000000
"OC9755";10000000
"OC9756";10000000
"OC9757";10000000
"OC9758";10000000
"OC9759";10000000
"OC9760";10000000
"OC9761";10000000
"OC9762";10000000
"OC9763";10000000
"OC9764";10000000
"OC9765";10000000
"OC9766";10000000
"OC9767";10000000
"OC9768";10000000
"OC9769";10000000
"OC9770";10000000
"OC9771";10000000
"OC9772";10000000
"OC9773";10000000
"OC9774";10000000
"OC9775";10000000
"OC9776";10000000
"OC9777";10000000
"OC9778";10000000
"OC9779";10000000
"OC9780";10000000
"OC9781";10000000
"OC9782";10000000
"OC9783";10000000
"OC9784";10000000
"OC9785";10000000
"OC9786";10000000
"OC9787";10000000
"OC9788";10000000
"OC9789";10000000
"OC9790";10000000
"OC9791";10000000
"OC9792";10000000
"OC9793";10000000
"OC9794";10000000
"OC9795";10000000
"OC9796";10000000
"OC9797";10000000
"OC9798";10000000
"OC9799";10000000
"OC9800";10000000
"OC9801";10000000
"OC9802";10000000
"OC9803";10000000
"OC9804";10000000
"OC9805";10000000
"OC9806";10000000
"OC9807";10000000
"OC9808";10000000
"OC9809";10000000
"OC9810";10000000
"OC9811";10000000
"OC9812";10000000
"OC9813";10000000
"OC9814";10000000
"OC9815";10000000
"OC9816";10000000
"OC9817";10000000
"OC9818";10000000
"OC9819";10000000
"OC9820";10000000
"OC9821";10000000
"OC9822";10000000
"OC9823";10000000
"OC9824";10000000
"OC9825";10000000
"OC9826";10000000
"OC9827";10000000
"OC9828";10000000
"OC9829";10000000
"OC9830";10000000
"OC9831";10000000
"OC9832";10000000
"OC9833";10000000
"OC9834";10000000
"OC9835";10000000
"OC9836";10000000
"OC9837";10000000
"OC9838";10000000
"OC9839";10000000
"OC9840";10000000
"OC9841";10000000
"OC9842";10000000
"OC9843";10000000
"OC9844";10000000
"OC9845";10000000
"OC9846";10000000
"OC9847";10000000
"OC9848";10000000
"OC9849";10000000
"OC9850";10000000
"OC9851";10000000
"OC9852";10000000
"OC9853";10000000
"OC9854";10000000
"OC9855";10000000
"OC9856";10000000
"OC9857";10000000
"OC9858";10000000
"OC9859";10000000
"OC9860";10000000
"OC9861";10000000
"OC9862";10000000
"OC9863";10000000
"OC9864";10000000
"OC9865";10000000
"OC9866";10000000
"OC9867";10000000
"OC9868";10000000
"OC9869";10000000
"OC9870";10000000
"OC9871";10000000
"OC9872";10000000
"OC9873";10000000
"OC9874";10000000
"OC9875";10000000
"OC9876";10000000
"OC9877";10000000
"OC9878";10000000
"OC9879";10000000
"OC9880";10000000
"OC9881";10000000
"OC9882";10000000
"OC9883";10000000
"OC9884";10000000
"OC9885";10000000
"OC9886";10000000
"OC9887";10000000
"OC9888";10000000
"OC9889";10000000
"OC9890";10000000
"OC9891";10000000
"OC9892";10000000
"OC9893";10000000
"OC9894";10000000
"OC9895";10000000
"OC9896";10000000
"OC9897";10000000
"OC9898";10000000
"OC9899";10000000
"OC9900";10000000
"OC9901";10000000
"OC9902";10000000
"OC9903";10000000
"OC9904";10000000
"OC9905";10000000
"OC9906";10000000
"OC9907";10000000
"OC9908";10000000
"OC9909";10000000
"OC9910";10000000
"OC9911";10000000
"OC9912";10000000
"OC9913";10000000
"OC9914";10000000
"OC9915";10000000
"OC9916";10000000
"OC9917";10000000
"OC9918";10000000
"OC9919";10000000
"OC9920";10000000
"OC9921";10000000
"OC9922";10000000
"OC9923";10000000
"OC9924";10000000
"OC9925";10000000
"OC9926";10000000
"OC9927";10000000
"OC9928";10000000
"OC9929";10000000
"OC9930";10000000
"OC9931";10000000
"OC9932";10000000
"OC9933";10000000
"OC9934";10000000
"OC9935";10000000
"OC9936";10000000
"OC9937";10000000
"OC9938";10000000
"OC9939";10000000
"OC9940";10000000
"OC9941";10000000
"OC9942";10000000
"OC9943";10000000
"OC9944";10000000
"OC9945";10000000
"OC9946";10000000
"OC9947";10000000
"OC9948";10000000
"OC9949";10000000
"OC9950";10000000
"OC9951";10000000
"OC9952";10000000
"OC9953";10000000
"OC9954";10000000
"OC9955";10000000
"OC9956";10000000
"OC9957";10000000
"OC9958";10000000
"OC9959";10000000
"OC9960";10000000
"OC9961";10000000
"OC9962";10000000
"OC9963";10000000
"OC9964";10000000
"OC9965";10000000
"OC9966";10000000
"OC9967";10000000
"OC9968";10000000
"OC9969";10000000
"OC9970";10000000
"OC9971";10000000
"OC9972";10000000
"OC9973";10000000
"OC9974";10000000
"OC9975";10000000
"OC9976";10000000
"OC9977";10000000
"OC9978";10000000
"OC9979";10000000
"OC9980";10000000
"OC9981";10000000
"OC9982";10000000
"OC9983";10000000
"OC9984";10000000
"OC9985";10000000
"OC9986";10000000
"OC9987";10000000
"OC9988";10000000
"OC9989";10000000
"OC9990";10000000
"OC9991";10000000
"OC9992";10000000
"OC9993";10000000
"OC9994";10000000
"OC9995";10000000
"OC9996";10000000
"OC9997";10000000
"OC9998";10000000
"OC9999";10000000
"OL10001";100000
"OL10003";100000
"OL10006";100000
"OL10009";100000
"OL10012";100000
"OL10030";100000
"OL10032";100000
"OL10034";100000
"OL10036";100000
"OL10038";100000
"OL10040";100000
"OL10042";100000
"OL10044";100000
"OL10046";100000
"OL10048";100000
"OL102";100000
"OL103";100000
"OL1037";100000
"OL1043";100000
"OL1044";100000
"OL1045";100000
"OL1046";100000
"OL1047";100000
"OL1076";100000
"OL1084";100000
"OL1090";100000
"OL1091";100000
"OL1092";100000
"OL1093";100000
"OL1094";100000
"OL1095";100000
"OL1096";100000
"OL1097";100000
"OL1098";100000
"OL1099";100000
"OL1100";100000
"OL11002";100000
"OL11005";100000
"OL1101";100000
"OL11013";100000
"OL1102";100000
"OL11027";100000
"OL11029";100000
"OL1103";100000
"OL11038";100000
"OL1104";100000
"OL11043";100000
"OL1105";100000
"OL11052";100000
"OL11055";100000
"OL11057";100000
"OL1106";100000
"OL1107";100000
"OL1108";100000
"OL1109";100000
"OL1110";100000
"OL1111";100000
"OL1112";100000
"OL1113";100000
"OL1114";100000
"OL1115";100000
"OL1116";100000
"OL1117";100000
"OL1118";100000
"OL1119";100000
"OL1120";100000
"OL1121";100000
"OL1122";100000
"OL1123";100000
"OL1124";100000
"OL1125";100000
"OL1126";100000
"OL1127";100000
"OL1128";100000
"OL1129";100000
"OL1130";100000
"OL1131";100000
"OL1132";100000
"OL1133";100000
"OL1134";100000
"OL1135";100000
"OL1136";100000
"OL1137";100000
"OL1138";100000
"OL1139";100000
"OL1140";100000
"OL1141";100000
"OL1142";100000
"OL1143";100000
"OL1144";100000
"OL1145";100000
"OL1146";100000
"OL1147";100000
"OL1148";100000
"OL1149";100000
"OL115";100000
"OL1150";100000
"OL1151";100000
"OL1152";100000
"OL1153";100000
"OL1154";100000
"OL1155";100000
"OL1156";100000
"OL1157";100000
"OL1158";100000
"OL1159";100000
"OL1160";100000
"OL1161";100000
"OL1162";100000
"OL1163";100000
"OL1164";100000
"OL1165";100000
"OL1166";100000
"OL1167";100000
"OL1168";100000
"OL1169";100000
"OL1170";100000
"OL1171";100000
"OL1172";100000
"OL1173";100000
"OL1174";100000
"OL1175";100000
"OL1176";100000
"OL1177";100000
"OL1178";100000
"OL1179";100000
"OL1180";100000
"OL1181";100000
"OL1182";100000
"OL1183";100000
"OL1184";100000
"OL1185";100000
"OL1186";100000
"OL1187";100000
"OL1188";100000
"OL1189";100000
"OL119";100000
"OL1190";100000
"OL1191";100000
"OL1192";100000
"OL1193";100000
"OL1194";100000
"OL1195";100000
"OL1196";100000
"OL1197";100000
"OL1198";100000
"OL1199";100000
"OL1200";100000
"OL1201";100000
"OL1202";100000
"OL1203";100000
"OL1204";100000
"OL1205";100000
"OL1206";100000
"OL1207";100000
"OL1208";100000
"OL1209";100000
"OL1210";100000
"OL1211";100000
"OL1212";100000
"OL1213";100000
"OL1214";100000
"OL1215";100000
"OL1216";100000
"OL1217";100000
"OL1218";100000
"OL1219";100000
"OL1220";100000
"OL1221";100000
"OL1222";100000
"OL1223";100000
"OL1224";100000
"OL1225";100000
"OL1226";100000
"OL1227";100000
"OL1228";100000
"OL1229";100000
"OL1230";100000
"OL1231";100000
"OL1232";100000
"OL1233";100000
"OL1234";100000
"OL1235";100000
"OL1236";100000
"OL1237";100000
"OL1238";100000
"OL1239";100000
"OL124";100000
"OL1240";100000
"OL1241";100000
"OL1242";100000
"OL1243";100000
"OL1244";100000
"OL1245";100000
"OL1246";100000
"OL1247";100000
"OL1248";100000
"OL1249";100000
"OL1250";100000
"OL1251";100000
"OL1252";100000
"OL1253";100000
"OL1254";100000
"OL1255";100000
"OL1256";100000
"OL1257";100000
"OL1258";100000
"OL1259";100000
"OL1260";100000
"OL1261";100000
"OL1262";100000
"OL1263";100000
"OL1264";100000
"OL1265";100000
"OL1266";100000
"OL1267";100000
"OL1268";100000
"OL1269";100000
"OL127";100000
"OL1270";100000
"OL1271";100000
"OL1272";100000
"OL1273";100000
"OL1274";100000
"OL1275";100000
"OL1276";100000
"OL1277";100000
"OL1278";100000
"OL1279";100000
"OL1280";100000
"OL1281";100000
"OL1282";100000
"OL1283";100000
"OL1284";100000
"OL1285";100000
"OL1286";100000
"OL1287";100000
"OL1288";100000
"OL1289";100000
"OL129";100000
"OL1290";100000
"OL1291";100000
"OL1292";100000
"OL1293";100000
"OL1294";100000
"OL1295";100000
"OL1296";100000
"OL1297";100000
"OL1298";100000
"OL1299";100000
"OL1300";100000
"OL1301";100000
"OL1302";100000
"OL1303";100000
"OL1304";100000
"OL1305";100000
"OL1306";100000
"OL1307";100000
"OL1308";100000
"OL1309";100000
"OL1310";100000
"OL13102";100000
"OL13104";100000
"OL13106";100000
"OL13108";100000
"OL1311";100000
"OL13110";100000
"OL1312";100000
"OL1313";100000
"OL1314";100000
"OL1315";100000
"OL1316";100000
"OL1317";100000
"OL1318";100000
"OL1319";100000
"OL1320";100000
"OL1321";100000
"OL1322";100000
"OL1323";100000
"OL1324";100000
"OL1325";100000
"OL1326";100000
"OL1327";100000
"OL1328";100000
"OL1329";100000
"OL1330";100000
"OL1331";100000
"OL1332";100000
"OL1333";100000
"OL1334";100000
"OL1335";100000
"OL1336";100000
"OL1337";100000
"OL1338";100000
"OL1339";100000
"OL1340";100000
"OL1341";100000
"OL1342";100000
"OL1343";100000
"OL1344";100000
"OL1345";100000
"OL1346";100000
"OL1347";100000
"OL1348";100000
"OL1349";100000
"OL1350";100000
"OL1351";100000
"OL1352";100000
"OL1353";100000
"OL1354";100000
"OL1355";100000
"OL1356";100000
"OL1357";100000
"OL1358";100000
"OL1359";100000
"OL1360";100000
"OL1361";100000
"OL1362";100000
"OL1363";100000
"OL1364";100000
"OL1365";100000
"OL1366";100000
"OL1367";100000
"OL1368";100000
"OL1369";100000
"OL1370";100000
"OL1371";100000
"OL1372";100000
